ncbi_taxon_id,species,family_x,target_list_status,sequencing_status,aphia_id,url,scientificname,authority,status,rank,valid_aphia_id,valid_name,order,family_y,genus,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,binomial_emma,fb_match_count,example_author,example_subfamily,example_comments,length_median,length_min,length_max,weight_median,weight_min,weight_max,vulnerability_median,vulnerability_min,vulnerability_max
1916776,Plesiops corallicola,Plesiopidae,long_list,-,218345,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218345,Plesiops corallicola,"Bleeker, 1853",accepted,Species,218345,Plesiops corallicola,Ovalentaria incertae sedis,Plesiopidae,Plesiops,1,0,0,0,NA,Plesiops corallicola,17,"Mooi, 1995",Plesiopinae,"Adults occur in coral heads, on reefs or in rocky areas, to depths of 15 m, but often in shallower water (Ref. 27772).  Eggs are guarded by the male parent (Ref. 205).",9,4.579999923706055,25,NA,Inf,-Inf,10,10,15
270570,Plesiops nakaharae,Plesiopidae,long_list,-,276818,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276818,Plesiops nakaharae,"Tanaka, 1917",accepted,Species,276818,Plesiops nakaharae,Ovalentaria incertae sedis,Plesiopidae,Plesiops,1,0,0,0,NA,Plesiops nakaharae,17,"Mooi, 1995",Plesiopinae,"Adults occur in coral heads, on reefs or in rocky areas, to depths of 15 m, but often in shallower water (Ref. 27772).  Eggs are guarded by the male parent (Ref. 205).",9,4.579999923706055,25,NA,Inf,-Inf,10,10,15
2608458,Plesiops oxycephalus,Plesiopidae,long_list,-,276819,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276819,Plesiops oxycephalus,"Bleeker, 1855",accepted,Species,276819,Plesiops oxycephalus,Ovalentaria incertae sedis,Plesiopidae,Plesiops,1,0,0,0,NA,Plesiops oxycephalus,17,"Mooi, 1995",Plesiopinae,"Adults occur in coral heads, on reefs or in rocky areas, to depths of 15 m, but often in shallower water (Ref. 27772).  Eggs are guarded by the male parent (Ref. 205).",9,4.579999923706055,25,NA,Inf,-Inf,10,10,15
1609307,Plesiops verecundus,Plesiopidae,long_list,-,276822,https://www.marinespecies.org/aphia.php?p=taxdetails&id=276822,Plesiops verecundus,"Mooi, 1995",accepted,Species,276822,Plesiops verecundus,Ovalentaria incertae sedis,Plesiopidae,Plesiops,1,0,0,0,NA,Plesiops verecundus,17,"Mooi, 1995",Plesiopinae,"Adults occur in coral heads, on reefs or in rocky areas, to depths of 15 m, but often in shallower water (Ref. 27772).  Eggs are guarded by the male parent (Ref. 205).",9,4.579999923706055,25,NA,Inf,-Inf,10,10,15
1040957,Trachinops taeniatus,Plesiopidae,long_list,-,283032,https://www.marinespecies.org/aphia.php?p=taxdetails&id=283032,Trachinops taeniatus,"Günther, 1861",accepted,Species,283032,Trachinops taeniatus,Ovalentaria incertae sedis,Plesiopidae,Trachinops,1,0,0,0,NA,Trachinops taeniatus,4,"Allen, 1977",Plesiopinae,Adults occur inshore near reefs (Ref. 7300).  Eggs are guarded by the male parent (Ref. 205).,15,8,15,NA,Inf,-Inf,10,10,10
229087,Abudefduf abdominalis,Pomacentridae,long_list,-,254879,https://www.marinespecies.org/aphia.php?p=taxdetails&id=254879,Abudefduf abdominalis,"(Quoy & Gaimard, 1825)",accepted,Species,254879,Abudefduf abdominalis,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1,0,0,0,NA,Abudefduf abdominalis,20,"(Quoy & Gaimard, 1825)",Glyphisodontinae,"Found in quiet waters with rocky bottoms in inshore and offshore reefs; juveniles sometimes found in surge pools (Ref. 205).  Benthopelagic (Ref. 58302).  Adults form school.  Feed on a variety of algae and zooplankton.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Used as food by the Hawaiians (Ref. 7364).",18.5,9.1899995803833,30,200,200,200,10,10,20
229088,Abudefduf bengalensis,Pomacentridae,long_list,-,212885,https://www.marinespecies.org/aphia.php?p=taxdetails&id=212885,Abudefduf bengalensis,"(Bloch, 1787)",accepted,Species,212885,Abudefduf bengalensis,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1,0,0,0,NA,Abudefduf bengalensis,20,"(Quoy & Gaimard, 1825)",Glyphisodontinae,"Found in quiet waters with rocky bottoms in inshore and offshore reefs; juveniles sometimes found in surge pools (Ref. 205).  Benthopelagic (Ref. 58302).  Adults form school.  Feed on a variety of algae and zooplankton.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Used as food by the Hawaiians (Ref. 7364).",18.5,9.1899995803833,30,200,200,200,10,10,20
36214,Abudefduf concolor,Pomacentridae,long_list,-,273696,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273696,Abudefduf concolor,"(Gill, 1862)",accepted,Species,273696,Abudefduf concolor,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1,0,0,0,NA,Abudefduf concolor,20,"(Quoy & Gaimard, 1825)",Glyphisodontinae,"Found in quiet waters with rocky bottoms in inshore and offshore reefs; juveniles sometimes found in surge pools (Ref. 205).  Benthopelagic (Ref. 58302).  Adults form school.  Feed on a variety of algae and zooplankton.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Used as food by the Hawaiians (Ref. 7364).",18.5,9.1899995803833,30,200,200,200,10,10,20
1567454,Abudefduf conformis,Pomacentridae,long_list,-,273697,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273697,Abudefduf conformis,"Randall & Earle, 1999",accepted,Species,273697,Abudefduf conformis,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1,0,0,0,NA,Abudefduf conformis,20,"(Quoy & Gaimard, 1825)",Glyphisodontinae,"Found in quiet waters with rocky bottoms in inshore and offshore reefs; juveniles sometimes found in surge pools (Ref. 205).  Benthopelagic (Ref. 58302).  Adults form school.  Feed on a variety of algae and zooplankton.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Used as food by the Hawaiians (Ref. 7364).",18.5,9.1899995803833,30,200,200,200,10,10,20
36215,Abudefduf declivifrons,Pomacentridae,long_list,-,273698,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273698,Abudefduf declivifrons,"(Gill, 1862)",accepted,Species,273698,Abudefduf declivifrons,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1,0,0,0,NA,Abudefduf declivifrons,20,"(Quoy & Gaimard, 1825)",Glyphisodontinae,"Found in quiet waters with rocky bottoms in inshore and offshore reefs; juveniles sometimes found in surge pools (Ref. 205).  Benthopelagic (Ref. 58302).  Adults form school.  Feed on a variety of algae and zooplankton.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Used as food by the Hawaiians (Ref. 7364).",18.5,9.1899995803833,30,200,200,200,10,10,20
646011,Abudefduf hoefleri,Pomacentridae,long_list,-,273699,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273699,Abudefduf hoefleri,"(Steindachner, 1881)",accepted,Species,273699,Abudefduf hoefleri,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1,0,0,0,NA,Abudefduf hoefleri,20,"(Quoy & Gaimard, 1825)",Glyphisodontinae,"Found in quiet waters with rocky bottoms in inshore and offshore reefs; juveniles sometimes found in surge pools (Ref. 205).  Benthopelagic (Ref. 58302).  Adults form school.  Feed on a variety of algae and zooplankton.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Used as food by the Hawaiians (Ref. 7364).",18.5,9.1899995803833,30,200,200,200,10,10,20
229089,Abudefduf lorenzi,Pomacentridae,long_list,-,273700,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273700,Abudefduf lorenzi,"Hensley & Allen, 1977",accepted,Species,273700,Abudefduf lorenzi,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1,0,0,0,NA,Abudefduf lorenzi,20,"(Quoy & Gaimard, 1825)",Glyphisodontinae,"Found in quiet waters with rocky bottoms in inshore and offshore reefs; juveniles sometimes found in surge pools (Ref. 205).  Benthopelagic (Ref. 58302).  Adults form school.  Feed on a variety of algae and zooplankton.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Used as food by the Hawaiians (Ref. 7364).",18.5,9.1899995803833,30,200,200,200,10,10,20
229090,Abudefduf margariteus,Pomacentridae,long_list,-,212881,https://www.marinespecies.org/aphia.php?p=taxdetails&id=212881,Abudefduf margariteus,"(Cuvier, 1830)",accepted,Species,212881,Abudefduf margariteus,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1,0,0,0,NA,Abudefduf margariteus,20,"(Quoy & Gaimard, 1825)",Glyphisodontinae,"Found in quiet waters with rocky bottoms in inshore and offshore reefs; juveniles sometimes found in surge pools (Ref. 205).  Benthopelagic (Ref. 58302).  Adults form school.  Feed on a variety of algae and zooplankton.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Used as food by the Hawaiians (Ref. 7364).",18.5,9.1899995803833,30,200,200,200,10,10,20
2830204,Abudefduf natalensis,Pomacentridae,long_list,-,212871,https://www.marinespecies.org/aphia.php?p=taxdetails&id=212871,Abudefduf natalensis,"Hensley & Randall, 1983",accepted,Species,212871,Abudefduf natalensis,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1,0,0,0,NA,Abudefduf natalensis,20,"(Quoy & Gaimard, 1825)",Glyphisodontinae,"Found in quiet waters with rocky bottoms in inshore and offshore reefs; juveniles sometimes found in surge pools (Ref. 205).  Benthopelagic (Ref. 58302).  Adults form school.  Feed on a variety of algae and zooplankton.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Used as food by the Hawaiians (Ref. 7364).",18.5,9.1899995803833,30,200,200,200,10,10,20
2066132,Abudefduf nigrimargo,Pomacentridae,long_list,-,1524307,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1524307,Abudefduf nigrimargo,"Wibowo, Koeda, Muto & Motomura, 2018",accepted,Species,1524307,Abudefduf nigrimargo,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1,0,0,0,NA,Abudefduf nigrimargo,20,"(Quoy & Gaimard, 1825)",Glyphisodontinae,"Found in quiet waters with rocky bottoms in inshore and offshore reefs; juveniles sometimes found in surge pools (Ref. 205).  Benthopelagic (Ref. 58302).  Adults form school.  Feed on a variety of algae and zooplankton.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Used as food by the Hawaiians (Ref. 7364).",18.5,9.1899995803833,30,200,200,200,10,10,20
229091,Abudefduf notatus,Pomacentridae,long_list,-,212870,https://www.marinespecies.org/aphia.php?p=taxdetails&id=212870,Abudefduf notatus,"(Day, 1870)",accepted,Species,212870,Abudefduf notatus,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1,0,0,0,NA,Abudefduf notatus,20,"(Quoy & Gaimard, 1825)",Glyphisodontinae,"Found in quiet waters with rocky bottoms in inshore and offshore reefs; juveniles sometimes found in surge pools (Ref. 205).  Benthopelagic (Ref. 58302).  Adults form school.  Feed on a variety of algae and zooplankton.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Used as food by the Hawaiians (Ref. 7364).",18.5,9.1899995803833,30,200,200,200,10,10,20
50731,Abudefduf saxatilis,Pomacentridae,long_list,-,159288,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159288,Abudefduf saxatilis,"(Linnaeus, 1758)",accepted,Species,159288,Abudefduf saxatilis,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1,0,0,0,NA,Abudefduf saxatilis,20,"(Quoy & Gaimard, 1825)",Glyphisodontinae,"Found in quiet waters with rocky bottoms in inshore and offshore reefs; juveniles sometimes found in surge pools (Ref. 205).  Benthopelagic (Ref. 58302).  Adults form school.  Feed on a variety of algae and zooplankton.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Used as food by the Hawaiians (Ref. 7364).",18.5,9.1899995803833,30,200,200,200,10,10,20
229092,Abudefduf septemfasciatus,Pomacentridae,long_list,-,212878,https://www.marinespecies.org/aphia.php?p=taxdetails&id=212878,Abudefduf septemfasciatus,"(Cuvier, 1830)",accepted,Species,212878,Abudefduf septemfasciatus,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1,0,0,0,NA,Abudefduf septemfasciatus,20,"(Quoy & Gaimard, 1825)",Glyphisodontinae,"Found in quiet waters with rocky bottoms in inshore and offshore reefs; juveniles sometimes found in surge pools (Ref. 205).  Benthopelagic (Ref. 58302).  Adults form school.  Feed on a variety of algae and zooplankton.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Used as food by the Hawaiians (Ref. 7364).",18.5,9.1899995803833,30,200,200,200,10,10,20
80948,Abudefduf sexfasciatus,Pomacentridae,long_list,data_generation,159289,https://www.marinespecies.org/aphia.php?p=taxdetails&id=159289,Abudefduf sexfasciatus,"(Lacepède, 1801)",accepted,Species,159289,Abudefduf sexfasciatus,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1,0,0,0,NA,Abudefduf sexfasciatus,20,"(Quoy & Gaimard, 1825)",Glyphisodontinae,"Found in quiet waters with rocky bottoms in inshore and offshore reefs; juveniles sometimes found in surge pools (Ref. 205).  Benthopelagic (Ref. 58302).  Adults form school.  Feed on a variety of algae and zooplankton.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Used as food by the Hawaiians (Ref. 7364).",18.5,9.1899995803833,30,200,200,200,10,10,20
192870,Abudefduf sordidus,Pomacentridae,long_list,-,212888,https://www.marinespecies.org/aphia.php?p=taxdetails&id=212888,Abudefduf sordidus,"(Forsskål, 1775)",accepted,Species,212888,Abudefduf sordidus,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1,1,0,0,NA,Abudefduf sordidus,20,"(Quoy & Gaimard, 1825)",Glyphisodontinae,"Found in quiet waters with rocky bottoms in inshore and offshore reefs; juveniles sometimes found in surge pools (Ref. 205).  Benthopelagic (Ref. 58302).  Adults form school.  Feed on a variety of algae and zooplankton.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Used as food by the Hawaiians (Ref. 7364).",18.5,9.1899995803833,30,200,200,200,10,10,20
229093,Abudefduf sparoides,Pomacentridae,long_list,-,212862,https://www.marinespecies.org/aphia.php?p=taxdetails&id=212862,Abudefduf sparoides,"(Quoy & Gaimard, 1825)",accepted,Species,212862,Abudefduf sparoides,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1,0,0,0,NA,Abudefduf sparoides,20,"(Quoy & Gaimard, 1825)",Glyphisodontinae,"Found in quiet waters with rocky bottoms in inshore and offshore reefs; juveniles sometimes found in surge pools (Ref. 205).  Benthopelagic (Ref. 58302).  Adults form school.  Feed on a variety of algae and zooplankton.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Used as food by the Hawaiians (Ref. 7364).",18.5,9.1899995803833,30,200,200,200,10,10,20
36216,Abudefduf taurus,Pomacentridae,long_list,-,273701,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273701,Abudefduf taurus,"(Müller & Troschel, 1848)",accepted,Species,273701,Abudefduf taurus,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1,0,0,0,NA,Abudefduf taurus,20,"(Quoy & Gaimard, 1825)",Glyphisodontinae,"Found in quiet waters with rocky bottoms in inshore and offshore reefs; juveniles sometimes found in surge pools (Ref. 205).  Benthopelagic (Ref. 58302).  Adults form school.  Feed on a variety of algae and zooplankton.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Used as food by the Hawaiians (Ref. 7364).",18.5,9.1899995803833,30,200,200,200,10,10,20
36217,Abudefduf troschelii,Pomacentridae,long_list,-,273702,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273702,Abudefduf troschelii,"(Gill, 1862)",accepted,Species,273702,Abudefduf troschelii,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1,0,0,0,NA,Abudefduf troschelii,20,"(Quoy & Gaimard, 1825)",Glyphisodontinae,"Found in quiet waters with rocky bottoms in inshore and offshore reefs; juveniles sometimes found in surge pools (Ref. 205).  Benthopelagic (Ref. 58302).  Adults form school.  Feed on a variety of algae and zooplankton.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Used as food by the Hawaiians (Ref. 7364).",18.5,9.1899995803833,30,200,200,200,10,10,20
192871,Abudefduf vaigiensis,Pomacentridae,long_list,-,212879,https://www.marinespecies.org/aphia.php?p=taxdetails&id=212879,Abudefduf vaigiensis,"(Quoy & Gaimard, 1825)",accepted,Species,212879,Abudefduf vaigiensis,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1,0,0,0,NA,Abudefduf vaigiensis,20,"(Quoy & Gaimard, 1825)",Glyphisodontinae,"Found in quiet waters with rocky bottoms in inshore and offshore reefs; juveniles sometimes found in surge pools (Ref. 205).  Benthopelagic (Ref. 58302).  Adults form school.  Feed on a variety of algae and zooplankton.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Used as food by the Hawaiians (Ref. 7364).",18.5,9.1899995803833,30,200,200,200,10,10,20
229094,Abudefduf whitleyi,Pomacentridae,long_list,-,273703,https://www.marinespecies.org/aphia.php?p=taxdetails&id=273703,Abudefduf whitleyi,"Allen & Robertson, 1974",accepted,Species,273703,Abudefduf whitleyi,Ovalentaria incertae sedis,Pomacentridae,Abudefduf,1,0,0,0,NA,Abudefduf whitleyi,20,"(Quoy & Gaimard, 1825)",Glyphisodontinae,"Found in quiet waters with rocky bottoms in inshore and offshore reefs; juveniles sometimes found in surge pools (Ref. 205).  Benthopelagic (Ref. 58302).  Adults form school.  Feed on a variety of algae and zooplankton.  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).  Used as food by the Hawaiians (Ref. 7364).",18.5,9.1899995803833,30,200,200,200,10,10,20
80966,Acanthochromis polyacanthus,Pomacentridae,long_list,-,279469,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279469,Acanthochromis polyacanthus,"(Bleeker, 1855)",accepted,Species,279469,Acanthochromis polyacanthus,Ovalentaria incertae sedis,Pomacentridae,Acanthochromis,1,0,0,0,NA,Acanthochromis polyacanthus,1,"(Bleeker, 1855)",Pomacentrinae,"Adults inhabit inshore and offshore coral reefs (Ref. 9710).  Also found in harbors, lagoons and outer reef slopes.  The only pomacentrid species that lacks a pelagic larval stage.  One of the very few marine fishes where fry are guarded by the parents (Ref. 9710, 48636).  School as they grow and sub-adults are usually seen in small groups.  Adults form pairs and are territorial when breeding (Ref. 48636).  Monogamous (Ref. 52884).  Oviparous (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Males guard and aerate the eggs (Ref. 205).",16,16,16,NA,Inf,-Inf,13.33,13.33,13.33
2025071,Altrichthys alelia,Pomacentridae,long_list,-,992446,https://www.marinespecies.org/aphia.php?p=taxdetails&id=992446,Altrichthys alelia,"Bernardi, Longo & Quiros, 2017",accepted,Species,992446,Altrichthys alelia,Ovalentaria incertae sedis,Pomacentridae,Altrichthys,1,NA,NA,0,0,Altrichthys alelia,3,"Bernardi, Longo & Quiros, 2017",Pomacentrinae,Collected off live and extensive thickets of corals mostly <i>Porites cylindrica</i> (Ref. 116663).,6.5,5.46999979019165,6.5,NA,Inf,-Inf,10,10,10
980614,Altrichthys azurelineatus,Pomacentridae,long_list,-,279570,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279570,Altrichthys azurelineatus,"(Fowler & Bean, 1928)",accepted,Species,279570,Altrichthys azurelineatus,Ovalentaria incertae sedis,Pomacentridae,Altrichthys,1,0,0,0,NA,Altrichthys azurelineatus,3,"Bernardi, Longo & Quiros, 2017",Pomacentrinae,Collected off live and extensive thickets of corals mostly <i>Porites cylindrica</i> (Ref. 116663).,6.5,5.46999979019165,6.5,NA,Inf,-Inf,10,10,10
646037,Altrichthys curatus,Pomacentridae,long_list,-,279571,https://www.marinespecies.org/aphia.php?p=taxdetails&id=279571,Altrichthys curatus,"Allen, 1999",accepted,Species,279571,Altrichthys curatus,Ovalentaria incertae sedis,Pomacentridae,Altrichthys,1,0,0,0,NA,Altrichthys curatus,3,"Bernardi, Longo & Quiros, 2017",Pomacentrinae,Collected off live and extensive thickets of corals mostly <i>Porites cylindrica</i> (Ref. 116663).,6.5,5.46999979019165,6.5,NA,Inf,-Inf,10,10,10
161766,Amblyglyphidodon aureus,Pomacentridae,long_list,-,277595,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277595,Amblyglyphidodon aureus,"(Cuvier, 1830)",accepted,Species,277595,Amblyglyphidodon aureus,Ovalentaria incertae sedis,Pomacentridae,Amblyglyphidodon,1,0,0,0,NA,Amblyglyphidodon aureus,11,"(Cuvier, 1830)",Pomacentrinae,"Adults occur in steep outer reef, occasionally in deep lagoons and along channel walls, usually in current prone habitats and where there are abundant gorgonian and long sea-whip corals on which they lay and guard eggs.  Juveniles in small groups often found among large sea fans or black corals.  Feed on zooplankton (Ref. 7247).  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Eggs laid usually on gorgonian dead branches (Ref. 90102).  Males guard and aerate the eggs (Ref. 205).",10,8.300000190734863,14.399999618530273,NA,Inf,-Inf,10,10,10
80968,Amblyglyphidodon curacao,Pomacentridae,long_list,-,277597,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277597,Amblyglyphidodon curacao,"(Bloch, 1787)",accepted,Species,277597,Amblyglyphidodon curacao,Ovalentaria incertae sedis,Pomacentridae,Amblyglyphidodon,1,0,0,0,NA,Amblyglyphidodon curacao,11,"(Cuvier, 1830)",Pomacentrinae,"Adults occur in steep outer reef, occasionally in deep lagoons and along channel walls, usually in current prone habitats and where there are abundant gorgonian and long sea-whip corals on which they lay and guard eggs.  Juveniles in small groups often found among large sea fans or black corals.  Feed on zooplankton (Ref. 7247).  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Eggs laid usually on gorgonian dead branches (Ref. 90102).  Males guard and aerate the eggs (Ref. 205).",10,8.300000190734863,14.399999618530273,NA,Inf,-Inf,10,10,10
1910769,Amblyglyphidodon flavilatus,Pomacentridae,long_list,-,218778,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218778,Amblyglyphidodon flavilatus,"Allen & Randall, 1981",accepted,Species,218778,Amblyglyphidodon flavilatus,Ovalentaria incertae sedis,Pomacentridae,Amblyglyphidodon,1,0,0,0,NA,Amblyglyphidodon flavilatus,11,"(Cuvier, 1830)",Pomacentrinae,"Adults occur in steep outer reef, occasionally in deep lagoons and along channel walls, usually in current prone habitats and where there are abundant gorgonian and long sea-whip corals on which they lay and guard eggs.  Juveniles in small groups often found among large sea fans or black corals.  Feed on zooplankton (Ref. 7247).  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Eggs laid usually on gorgonian dead branches (Ref. 90102).  Males guard and aerate the eggs (Ref. 205).",10,8.300000190734863,14.399999618530273,NA,Inf,-Inf,10,10,10
997964,Amblyglyphidodon indicus,Pomacentridae,long_list,-,277598,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277598,Amblyglyphidodon indicus,"Allen & Randall, 2002",accepted,Species,277598,Amblyglyphidodon indicus,Ovalentaria incertae sedis,Pomacentridae,Amblyglyphidodon,1,0,0,0,NA,Amblyglyphidodon indicus,11,"(Cuvier, 1830)",Pomacentrinae,"Adults occur in steep outer reef, occasionally in deep lagoons and along channel walls, usually in current prone habitats and where there are abundant gorgonian and long sea-whip corals on which they lay and guard eggs.  Juveniles in small groups often found among large sea fans or black corals.  Feed on zooplankton (Ref. 7247).  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Eggs laid usually on gorgonian dead branches (Ref. 90102).  Males guard and aerate the eggs (Ref. 205).",10,8.300000190734863,14.399999618530273,NA,Inf,-Inf,10,10,10
229096,Amblyglyphidodon leucogaster,Pomacentridae,long_list,-,218779,https://www.marinespecies.org/aphia.php?p=taxdetails&id=218779,Amblyglyphidodon leucogaster,"(Bleeker, 1847)",accepted,Species,218779,Amblyglyphidodon leucogaster,Ovalentaria incertae sedis,Pomacentridae,Amblyglyphidodon,1,0,0,0,NA,Amblyglyphidodon leucogaster,11,"(Cuvier, 1830)",Pomacentrinae,"Adults occur in steep outer reef, occasionally in deep lagoons and along channel walls, usually in current prone habitats and where there are abundant gorgonian and long sea-whip corals on which they lay and guard eggs.  Juveniles in small groups often found among large sea fans or black corals.  Feed on zooplankton (Ref. 7247).  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Eggs laid usually on gorgonian dead branches (Ref. 90102).  Males guard and aerate the eggs (Ref. 205).",10,8.300000190734863,14.399999618530273,NA,Inf,-Inf,10,10,10
2830208,Amblyglyphidodon melanopterus,Pomacentridae,long_list,-,277599,https://www.marinespecies.org/aphia.php?p=taxdetails&id=277599,Amblyglyphidodon melanopterus,"Allen & Randall, 2002",accepted,Species,277599,Amblyglyphidodon melanopterus,Ovalentaria incertae sedis,Pomacentridae,Amblyglyphidodon,1,0,0,0,NA,Amblyglyphidodon melanopterus,11,"(Cuvier, 1830)",Pomacentrinae,"Adults occur in steep outer reef, occasionally in deep lagoons and along channel walls, usually in current prone habitats and where there are abundant gorgonian and long sea-whip corals on which they lay and guard eggs.  Juveniles in small groups often found among large sea fans or black corals.  Feed on zooplankton (Ref. 7247).  Oviparous, distinct pairing during breeding (Ref. 205).  Eggs are demersal and adhere to the substrate (Ref. 205).  Eggs laid usually on gorgonian dead branches (Ref. 90102).  Males guard and aerate the eggs (Ref. 205).",10,8.300000190734863,14.399999618530273,NA,Inf,-Inf,10,10,10
